"","Date","Site Name","COUNTY","mean.AQI","mean.latitude","mean.longitude","Month","Year","Ozone","PM2.5"
"8648",2019-03-19,"Durham Armory","Durham",34,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8649",2019-03-19,"Frying Pan Mountain","Haywood",51,35.379167,-82.7925,3,2019,"Ozone",NA
"8650",2019-03-19,"Garinger High School","Mecklenburg",45,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8651",2019-03-19,"Garinger High School","Mecklenburg",27,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8652",2019-03-19,"Hattie Avenue","Forsyth",48,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8653",2019-03-19,"Hattie Avenue","Forsyth",22,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8654",2019-03-19,"Leggett","Edgecombe",45,35.988278,-77.5843,3,2019,"Ozone",NA
"8655",2019-03-19,"Leggett","Edgecombe",26,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8656",2019-03-19,"Linville Falls","Avery",47,35.972347,-81.933072,3,2019,"Ozone",NA
"8657",2019-03-19,"Mendenhall School","Guilford",48,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8658",2019-03-19,"Mendenhall School","Guilford",22,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8659",2019-03-19,"Millbrook School","Wake",46,35.856111,-78.574167,3,2019,"Ozone",NA
"8660",2019-03-19,"Millbrook School","Wake",40.3333333333333,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8661",2019-03-19,"Pitt Agri. Center","Pitt",46,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8662",2019-03-19,"Pitt Agri. Center","Pitt",26,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8663",2019-03-19,"West Johnston Co.","Johnston",46,35.59095,-78.4622,3,2019,"Ozone",NA
"8664",2019-03-20,"Bryson City","Swain",51,35.434767,-83.442133,3,2019,"Ozone",NA
"8665",2019-03-20,"Bryson City","Swain",35,35.434767,-83.442133,3,2019,NA,"PM2.5"
"8666",2019-03-20,"Castle Hayne","New Hanover",39,34.364167,-77.838611,3,2019,"Ozone",NA
"8667",2019-03-20,"Clemmons Middle","Forsyth",50,36.026,-80.342,3,2019,"Ozone",NA
"8668",2019-03-20,"Clemmons Middle","Forsyth",45,36.026,-80.342,3,2019,NA,"PM2.5"
"8669",2019-03-20,"Durham Armory","Durham",44,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8670",2019-03-20,"Durham Armory","Durham",46,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8671",2019-03-20,"Frying Pan Mountain","Haywood",71,35.379167,-82.7925,3,2019,"Ozone",NA
"8672",2019-03-20,"Garinger High School","Mecklenburg",49,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8673",2019-03-20,"Garinger High School","Mecklenburg",31,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8674",2019-03-20,"Hattie Avenue","Forsyth",61,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8675",2019-03-20,"Hattie Avenue","Forsyth",35,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8676",2019-03-20,"Leggett","Edgecombe",40,35.988278,-77.5843,3,2019,"Ozone",NA
"8677",2019-03-20,"Leggett","Edgecombe",23,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8678",2019-03-20,"Linville Falls","Avery",54,35.972347,-81.933072,3,2019,"Ozone",NA
"8679",2019-03-20,"Mendenhall School","Guilford",50,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8680",2019-03-20,"Mendenhall School","Guilford",25,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8681",2019-03-20,"Millbrook School","Wake",42,35.856111,-78.574167,3,2019,"Ozone",NA
"8682",2019-03-20,"Millbrook School","Wake",44,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8683",2019-03-20,"Pitt Agri. Center","Pitt",38,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8684",2019-03-20,"Pitt Agri. Center","Pitt",25,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8685",2019-03-20,"West Johnston Co.","Johnston",42,35.59095,-78.4622,3,2019,"Ozone",NA
"8686",2019-03-20,"West Johnston Co.","Johnston",0,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8687",2019-03-21,"Bryson City","Swain",47,35.434767,-83.442133,3,2019,"Ozone",NA
"8688",2019-03-21,"Bryson City","Swain",51,35.434767,-83.442133,3,2019,NA,"PM2.5"
"8689",2019-03-21,"Castle Hayne","New Hanover",46,34.364167,-77.838611,3,2019,"Ozone",NA
"8690",2019-03-21,"Clemmons Middle","Forsyth",41,36.026,-80.342,3,2019,NA,"PM2.5"
"8691",2019-03-21,"Durham Armory","Durham",44,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8692",2019-03-21,"Durham Armory","Durham",37,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8693",2019-03-21,"Frying Pan Mountain","Haywood",74,35.379167,-82.7925,3,2019,"Ozone",NA
"8694",2019-03-21,"Garinger High School","Mecklenburg",50,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8695",2019-03-21,"Garinger High School","Mecklenburg",32,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8696",2019-03-21,"Hattie Avenue","Forsyth",50,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8697",2019-03-21,"Hattie Avenue","Forsyth",32,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8698",2019-03-21,"Leggett","Edgecombe",39,35.988278,-77.5843,3,2019,"Ozone",NA
"8699",2019-03-21,"Leggett","Edgecombe",9,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8700",2019-03-21,"Linville Falls","Avery",58,35.972347,-81.933072,3,2019,"Ozone",NA
"8701",2019-03-21,"Mendenhall School","Guilford",50,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8702",2019-03-21,"Mendenhall School","Guilford",16,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8703",2019-03-21,"Millbrook School","Wake",45,35.856111,-78.574167,3,2019,"Ozone",NA
"8704",2019-03-21,"Millbrook School","Wake",29,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8705",2019-03-21,"Pitt Agri. Center","Pitt",44,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8706",2019-03-21,"Pitt Agri. Center","Pitt",15,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8707",2019-03-21,"West Johnston Co.","Johnston",46,35.59095,-78.4622,3,2019,"Ozone",NA
"8708",2019-03-21,"West Johnston Co.","Johnston",0,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8709",2019-03-22,"Bryson City","Swain",48,35.434767,-83.442133,3,2019,"Ozone",NA
"8710",2019-03-22,"Castle Hayne","New Hanover",44,34.364167,-77.838611,3,2019,"Ozone",NA
"8711",2019-03-22,"Clemmons Middle","Forsyth",46,36.026,-80.342,3,2019,"Ozone",NA
"8712",2019-03-22,"Clemmons Middle","Forsyth",22,36.026,-80.342,3,2019,NA,"PM2.5"
"8713",2019-03-22,"Durham Armory","Durham",44,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8714",2019-03-22,"Durham Armory","Durham",17,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8715",2019-03-22,"Frying Pan Mountain","Haywood",49,35.379167,-82.7925,3,2019,"Ozone",NA
"8716",2019-03-22,"Garinger High School","Mecklenburg",44,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8717",2019-03-22,"Garinger High School","Mecklenburg",18,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8718",2019-03-22,"Hattie Avenue","Forsyth",46,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8719",2019-03-22,"Hattie Avenue","Forsyth",20.5,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8720",2019-03-22,"Leggett","Edgecombe",44,35.988278,-77.5843,3,2019,"Ozone",NA
"8721",2019-03-22,"Leggett","Edgecombe",18,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8722",2019-03-22,"Linville Falls","Avery",49,35.972347,-81.933072,3,2019,"Ozone",NA
"8723",2019-03-22,"Mendenhall School","Guilford",46,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8724",2019-03-22,"Mendenhall School","Guilford",13,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8725",2019-03-22,"Millbrook School","Wake",44,35.856111,-78.574167,3,2019,"Ozone",NA
"8726",2019-03-22,"Millbrook School","Wake",27,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8727",2019-03-22,"Pitt Agri. Center","Pitt",45,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8728",2019-03-22,"Pitt Agri. Center","Pitt",18.5,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8729",2019-03-22,"West Johnston Co.","Johnston",45,35.59095,-78.4622,3,2019,"Ozone",NA
"8730",2019-03-22,"West Johnston Co.","Johnston",3,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8731",2019-03-23,"Bryson City","Swain",51,35.434767,-83.442133,3,2019,"Ozone",NA
"8732",2019-03-23,"Castle Hayne","New Hanover",47,34.364167,-77.838611,3,2019,"Ozone",NA
"8733",2019-03-23,"Clemmons Middle","Forsyth",46,36.026,-80.342,3,2019,"Ozone",NA
"8734",2019-03-23,"Clemmons Middle","Forsyth",13,36.026,-80.342,3,2019,NA,"PM2.5"
"8735",2019-03-23,"Durham Armory","Durham",47,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8736",2019-03-23,"Frying Pan Mountain","Haywood",71,35.379167,-82.7925,3,2019,"Ozone",NA
"8737",2019-03-23,"Garinger High School","Mecklenburg",50,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8738",2019-03-23,"Garinger High School","Mecklenburg",23,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8739",2019-03-23,"Hattie Avenue","Forsyth",47,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8740",2019-03-23,"Hattie Avenue","Forsyth",10,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8741",2019-03-23,"Leggett","Edgecombe",45,35.988278,-77.5843,3,2019,"Ozone",NA
"8742",2019-03-23,"Leggett","Edgecombe",10,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8743",2019-03-23,"Linville Falls","Avery",54,35.972347,-81.933072,3,2019,"Ozone",NA
"8744",2019-03-23,"Mendenhall School","Guilford",48,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8745",2019-03-23,"Mendenhall School","Guilford",20,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8746",2019-03-23,"Millbrook School","Wake",48,35.856111,-78.574167,3,2019,"Ozone",NA
"8747",2019-03-23,"Millbrook School","Wake",25.5,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8748",2019-03-23,"Pitt Agri. Center","Pitt",46,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8749",2019-03-23,"Pitt Agri. Center","Pitt",13,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8750",2019-03-23,"West Johnston Co.","Johnston",48,35.59095,-78.4622,3,2019,"Ozone",NA
"8751",2019-03-23,"West Johnston Co.","Johnston",18,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8752",2019-03-24,"Bryson City","Swain",80,35.434767,-83.442133,3,2019,"Ozone",NA
"8753",2019-03-24,"Castle Hayne","New Hanover",61,34.364167,-77.838611,3,2019,"Ozone",NA
"8754",2019-03-24,"Clemmons Middle","Forsyth",67,36.026,-80.342,3,2019,"Ozone",NA
"8755",2019-03-24,"Clemmons Middle","Forsyth",57,36.026,-80.342,3,2019,NA,"PM2.5"
"8756",2019-03-24,"Durham Armory","Durham",61,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8757",2019-03-24,"Frying Pan Mountain","Haywood",87,35.379167,-82.7925,3,2019,"Ozone",NA
"8758",2019-03-24,"Garinger High School","Mecklenburg",58,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8759",2019-03-24,"Garinger High School","Mecklenburg",41,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8760",2019-03-24,"Hattie Avenue","Forsyth",67,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8761",2019-03-24,"Hattie Avenue","Forsyth",50,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8762",2019-03-24,"Leggett","Edgecombe",54,35.988278,-77.5843,3,2019,"Ozone",NA
"8763",2019-03-24,"Leggett","Edgecombe",15,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8764",2019-03-24,"Linville Falls","Avery",74,35.972347,-81.933072,3,2019,"Ozone",NA
"8765",2019-03-24,"Mendenhall School","Guilford",77,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8766",2019-03-24,"Mendenhall School","Guilford",37,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8767",2019-03-24,"Millbrook School","Wake",64,35.856111,-78.574167,3,2019,"Ozone",NA
"8768",2019-03-24,"Millbrook School","Wake",48.5,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8769",2019-03-24,"Pitt Agri. Center","Pitt",54,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8770",2019-03-24,"Pitt Agri. Center","Pitt",27,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8771",2019-03-24,"West Johnston Co.","Johnston",58,35.59095,-78.4622,3,2019,"Ozone",NA
"8772",2019-03-24,"West Johnston Co.","Johnston",54,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8773",2019-03-25,"Bryson City","Swain",31,35.434767,-83.442133,3,2019,"Ozone",NA
"8774",2019-03-25,"Castle Hayne","New Hanover",54,34.364167,-77.838611,3,2019,"Ozone",NA
"8775",2019-03-25,"Clemmons Middle","Forsyth",42,36.026,-80.342,3,2019,"Ozone",NA
"8776",2019-03-25,"Clemmons Middle","Forsyth",61,36.026,-80.342,3,2019,NA,"PM2.5"
"8777",2019-03-25,"Durham Armory","Durham",44,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8778",2019-03-25,"Durham Armory","Durham",42,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8779",2019-03-25,"Frying Pan Mountain","Haywood",50,35.379167,-82.7925,3,2019,"Ozone",NA
"8780",2019-03-25,"Garinger High School","Mecklenburg",44,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8781",2019-03-25,"Garinger High School","Mecklenburg",51,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8782",2019-03-25,"Hattie Avenue","Forsyth",39,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8783",2019-03-25,"Hattie Avenue","Forsyth",54,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8784",2019-03-25,"Leggett","Edgecombe",49,35.988278,-77.5843,3,2019,"Ozone",NA
"8785",2019-03-25,"Leggett","Edgecombe",39,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8786",2019-03-25,"Linville Falls","Avery",43,35.972347,-81.933072,3,2019,"Ozone",NA
"8787",2019-03-25,"Mendenhall School","Guilford",45,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8788",2019-03-25,"Mendenhall School","Guilford",49,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8789",2019-03-25,"Millbrook School","Wake",48,35.856111,-78.574167,3,2019,"Ozone",NA
"8790",2019-03-25,"Millbrook School","Wake",47.6666666666667,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8791",2019-03-25,"Pitt Agri. Center","Pitt",49,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8792",2019-03-25,"Pitt Agri. Center","Pitt",31.5,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8793",2019-03-25,"West Johnston Co.","Johnston",46,35.59095,-78.4622,3,2019,"Ozone",NA
"8794",2019-03-25,"West Johnston Co.","Johnston",36,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8795",2019-03-26,"Bryson City","Swain",41,35.434767,-83.442133,3,2019,"Ozone",NA
"8796",2019-03-26,"Castle Hayne","New Hanover",44,34.364167,-77.838611,3,2019,"Ozone",NA
"8797",2019-03-26,"Clemmons Middle","Forsyth",41,36.026,-80.342,3,2019,"Ozone",NA
"8798",2019-03-26,"Clemmons Middle","Forsyth",48,36.026,-80.342,3,2019,NA,"PM2.5"
"8799",2019-03-26,"Durham Armory","Durham",42,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8800",2019-03-26,"Frying Pan Mountain","Haywood",43,35.379167,-82.7925,3,2019,"Ozone",NA
"8801",2019-03-26,"Garinger High School","Mecklenburg",43,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8802",2019-03-26,"Garinger High School","Mecklenburg",40,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8803",2019-03-26,"Hattie Avenue","Forsyth",42,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8804",2019-03-26,"Hattie Avenue","Forsyth",39,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8805",2019-03-26,"Leggett","Edgecombe",44,35.988278,-77.5843,3,2019,"Ozone",NA
"8806",2019-03-26,"Leggett","Edgecombe",18,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8807",2019-03-26,"Linville Falls","Avery",32,35.972347,-81.933072,3,2019,"Ozone",NA
"8808",2019-03-26,"Mendenhall School","Guilford",44,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8809",2019-03-26,"Mendenhall School","Guilford",24,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8810",2019-03-26,"Millbrook School","Wake",44,35.856111,-78.574167,3,2019,"Ozone",NA
"8811",2019-03-26,"Millbrook School","Wake",42.5,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8812",2019-03-26,"Pitt Agri. Center","Pitt",44,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8813",2019-03-26,"Pitt Agri. Center","Pitt",19,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8814",2019-03-26,"West Johnston Co.","Johnston",44,35.59095,-78.4622,3,2019,"Ozone",NA
"8815",2019-03-26,"West Johnston Co.","Johnston",27,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8816",2019-03-27,"Bryson City","Swain",43,35.434767,-83.442133,3,2019,"Ozone",NA
"8817",2019-03-27,"Bryson City","Swain",23,35.434767,-83.442133,3,2019,NA,"PM2.5"
"8818",2019-03-27,"Castle Hayne","New Hanover",45,34.364167,-77.838611,3,2019,"Ozone",NA
"8819",2019-03-27,"Castle Hayne","New Hanover",11,34.364167,-77.838611,3,2019,NA,"PM2.5"
"8820",2019-03-27,"Clemmons Middle","Forsyth",46,36.026,-80.342,3,2019,"Ozone",NA
"8821",2019-03-27,"Clemmons Middle","Forsyth",25,36.026,-80.342,3,2019,NA,"PM2.5"
"8822",2019-03-27,"Durham Armory","Durham",45,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8823",2019-03-27,"Durham Armory","Durham",17,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8824",2019-03-27,"Frying Pan Mountain","Haywood",49,35.379167,-82.7925,3,2019,"Ozone",NA
"8825",2019-03-27,"Garinger High School","Mecklenburg",47,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8826",2019-03-27,"Garinger High School","Mecklenburg",21,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8827",2019-03-27,"Hattie Avenue","Forsyth",48,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8828",2019-03-27,"Hattie Avenue","Forsyth",18,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8829",2019-03-27,"Leggett","Edgecombe",45,35.988278,-77.5843,3,2019,"Ozone",NA
"8830",2019-03-27,"Leggett","Edgecombe",19,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8831",2019-03-27,"Linville Falls","Avery",46,35.972347,-81.933072,3,2019,"Ozone",NA
"8832",2019-03-27,"Mendenhall School","Guilford",47,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8833",2019-03-27,"Mendenhall School","Guilford",13,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8834",2019-03-27,"Millbrook School","Wake",47,35.856111,-78.574167,3,2019,"Ozone",NA
"8835",2019-03-27,"Millbrook School","Wake",29,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8836",2019-03-27,"Pitt Agri. Center","Pitt",46,35.6412760008938,-77.360126,3,2019,"Ozone",NA
"8837",2019-03-27,"Pitt Agri. Center","Pitt",18,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8838",2019-03-27,"West Johnston Co.","Johnston",46,35.59095,-78.4622,3,2019,"Ozone",NA
"8839",2019-03-27,"West Johnston Co.","Johnston",13,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8840",2019-03-28,"Bryson City","Swain",48,35.434767,-83.442133,3,2019,"Ozone",NA
"8841",2019-03-28,"Bryson City","Swain",29,35.434767,-83.442133,3,2019,NA,"PM2.5"
"8842",2019-03-28,"Castle Hayne","New Hanover",45,34.364167,-77.838611,3,2019,"Ozone",NA
"8843",2019-03-28,"Castle Hayne","New Hanover",9,34.364167,-77.838611,3,2019,NA,"PM2.5"
"8844",2019-03-28,"Clemmons Middle","Forsyth",61,36.026,-80.342,3,2019,"Ozone",NA
"8845",2019-03-28,"Clemmons Middle","Forsyth",53,36.026,-80.342,3,2019,NA,"PM2.5"
"8846",2019-03-28,"Durham Armory","Durham",50,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8847",2019-03-28,"Durham Armory","Durham",23.5,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8848",2019-03-28,"Frying Pan Mountain","Haywood",61,35.379167,-82.7925,3,2019,"Ozone",NA
"8849",2019-03-28,"Garinger High School","Mecklenburg",58,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8850",2019-03-28,"Garinger High School","Mecklenburg",34,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8851",2019-03-28,"Hattie Avenue","Forsyth",58,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8852",2019-03-28,"Hattie Avenue","Forsyth",31.5,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8853",2019-03-28,"Leggett","Edgecombe",48,35.988278,-77.5843,3,2019,"Ozone",NA
"8854",2019-03-28,"Leggett","Edgecombe",16,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8855",2019-03-28,"Linville Falls","Avery",58,35.972347,-81.933072,3,2019,"Ozone",NA
"8856",2019-03-28,"Mendenhall School","Guilford",58,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8857",2019-03-28,"Mendenhall School","Guilford",22,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8858",2019-03-28,"Millbrook School","Wake",49,35.856111,-78.574167,3,2019,"Ozone",NA
"8859",2019-03-28,"Millbrook School","Wake",30,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8860",2019-03-28,"Pitt Agri. Center","Pitt",15,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8861",2019-03-28,"West Johnston Co.","Johnston",49,35.59095,-78.4622,3,2019,"Ozone",NA
"8862",2019-03-28,"West Johnston Co.","Johnston",15,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8863",2019-03-29,"Bryson City","Swain",51,35.434767,-83.442133,3,2019,"Ozone",NA
"8864",2019-03-29,"Bryson City","Swain",43,35.434767,-83.442133,3,2019,NA,"PM2.5"
"8865",2019-03-29,"Castle Hayne","New Hanover",49,34.364167,-77.838611,3,2019,"Ozone",NA
"8866",2019-03-29,"Castle Hayne","New Hanover",11,34.364167,-77.838611,3,2019,NA,"PM2.5"
"8867",2019-03-29,"Clemmons Middle","Forsyth",77,36.026,-80.342,3,2019,"Ozone",NA
"8868",2019-03-29,"Clemmons Middle","Forsyth",58,36.026,-80.342,3,2019,NA,"PM2.5"
"8869",2019-03-29,"Durham Armory","Durham",61,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8870",2019-03-29,"Durham Armory","Durham",51,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8871",2019-03-29,"Frying Pan Mountain","Haywood",64,35.379167,-82.7925,3,2019,"Ozone",NA
"8872",2019-03-29,"Garinger High School","Mecklenburg",67,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8873",2019-03-29,"Garinger High School","Mecklenburg",45,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8874",2019-03-29,"Hattie Avenue","Forsyth",80,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8875",2019-03-29,"Hattie Avenue","Forsyth",43,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8876",2019-03-29,"Leggett","Edgecombe",58,35.988278,-77.5843,3,2019,"Ozone",NA
"8877",2019-03-29,"Leggett","Edgecombe",33,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8878",2019-03-29,"Linville Falls","Avery",58,35.972347,-81.933072,3,2019,"Ozone",NA
"8879",2019-03-29,"Mendenhall School","Guilford",84,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8880",2019-03-29,"Mendenhall School","Guilford",50,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
"8881",2019-03-29,"Millbrook School","Wake",64,35.856111,-78.574167,3,2019,"Ozone",NA
"8882",2019-03-29,"Millbrook School","Wake",54.5,35.856111,-78.574167,3,2019,NA,"PM2.5"
"8883",2019-03-29,"Pitt Agri. Center","Pitt",25,35.6412760008938,-77.360126,3,2019,NA,"PM2.5"
"8884",2019-03-29,"West Johnston Co.","Johnston",54,35.59095,-78.4622,3,2019,"Ozone",NA
"8885",2019-03-29,"West Johnston Co.","Johnston",33,35.59095,-78.4622,3,2019,NA,"PM2.5"
"8886",2019-03-30,"Bryson City","Swain",54,35.434767,-83.442133,3,2019,"Ozone",NA
"8887",2019-03-30,"Bryson City","Swain",50,35.434767,-83.442133,3,2019,NA,"PM2.5"
"8888",2019-03-30,"Castle Hayne","New Hanover",49,34.364167,-77.838611,3,2019,"Ozone",NA
"8889",2019-03-30,"Castle Hayne","New Hanover",6,34.364167,-77.838611,3,2019,NA,"PM2.5"
"8890",2019-03-30,"Clemmons Middle","Forsyth",50,36.026,-80.342,3,2019,"Ozone",NA
"8891",2019-03-30,"Clemmons Middle","Forsyth",75,36.026,-80.342,3,2019,NA,"PM2.5"
"8892",2019-03-30,"Durham Armory","Durham",54,36.0329550008979,-78.904037,3,2019,"Ozone",NA
"8893",2019-03-30,"Durham Armory","Durham",55,36.0329550008979,-78.904037,3,2019,NA,"PM2.5"
"8894",2019-03-30,"Frying Pan Mountain","Haywood",51,35.379167,-82.7925,3,2019,"Ozone",NA
"8895",2019-03-30,"Garinger High School","Mecklenburg",51,35.2401000008895,-80.785683,3,2019,"Ozone",NA
"8896",2019-03-30,"Garinger High School","Mecklenburg",55,35.2401000008895,-80.785683,3,2019,NA,"PM2.5"
"8897",2019-03-30,"Hattie Avenue","Forsyth",51,36.110693332,-80.2264378,3,2019,"Ozone",NA
"8898",2019-03-30,"Hattie Avenue","Forsyth",60,36.110693332,-80.2264378,3,2019,NA,"PM2.5"
"8899",2019-03-30,"Leggett","Edgecombe",48,35.988278,-77.5843,3,2019,"Ozone",NA
"8900",2019-03-30,"Leggett","Edgecombe",33,35.988278,-77.5843,3,2019,NA,"PM2.5"
"8901",2019-03-30,"Linville Falls","Avery",51,35.972347,-81.933072,3,2019,"Ozone",NA
"8902",2019-03-30,"Mendenhall School","Guilford",67,36.1090060008986,-79.802314,3,2019,"Ozone",NA
"8903",2019-03-30,"Mendenhall School","Guilford",55,36.1090060008986,-79.802314,3,2019,NA,"PM2.5"
